Sofia_Bizzle,23,-102
marty_lang,41.0787,1.1261
Bloomex_canada,60.10867046,-113.6425781
TonyLakey,38.6272733,-90.1978889
VyperChick,40.7023248,-74.0154176
KevinDunn01,51.806522,68.359963
ezraklein,38.8951118,-77.0363658
OreoOh29,51.50852878,-0.125741959
danipakiko,38.00542864,-1.072540283
ShawnBalint,39.8017171,-89.6437107
PreciousCee,32.71571,-117.16472
zadiewalker,40.6501038,-73.9495823
ibradkr,48.300727,4.085244
joHo__,29.7632836,-95.3632715
shaferesque,30.40471,116.91084
RFILTD,40.0003166,-86.2502707
mcountryman14,42.2775628,-83.74088287
Marvel28768,35.6009452,-82.554015
AdamKurbani,54.75844424,-2.695311606
AMatti8,41.4994954,-81.6954088
Hoed_Texas,29.7632836,-95.3632715
besshubbard,45.0588538,-94.9891737
PastorShak,-28.5235,153.359604
countingtiaras,41.850033,-87.6500523
quietbuhcrazyee,13.8833333,-60.9666667
RazorHog66,35.3859242,-94.3985475
keegansallen,16,-24
YahooCanadaNews,43.70011379,-79.41630419
TookArrow2_Knee,36.0726355,-79.7919754
BigNosedBully,22.406944,-79.964722
eagle0078,51.50852878,-0.125741959
ahitofsarah,40.7142691,-74.0059729
jamiesimmons94,51.50852878,-0.125741959
ALcomBirmingham,33.5206608,-86.80249
MoeMaina,1,38
jerseyboston,39.3642834,-74.4229266
APO_AE_01973,-22.75916667,-43.45111111
MaxMartvi,55.7522222,37.6155556
KristinaLeeHall,33.2486639,-111.6342993
kingtungsten,39.76,-98.5
CaitlinLMae,43.07704,-70.75766
MrWhatsNext,33.7489954,-84.3879824
LifeNewsHQ,-14.60484716,-57.65625
OliveSami,48.000386,0.204709
brainybrownchic,-36.7333333,174.75
JanetOstrowski1,10.5,-3.2
paranaturalzack,34.0522342,-118.2436849
strangefrruit,18.1333333,-76.5333333
TheBuie,35.772096,-78.6386145
kentuckyviews,37.9886892,-84.4777153
Armitech,33.9161251,-118.3695196
lauragailcohen,40.7142691,-74.0059729
NellaLou,50.099296,2.753457
EricTeetsel,38.8951118,-77.0363658
ranbreezyyy,36.766667,31.388889
ShannonSheree,40.5623272,-74.1398649
SeanMacGabhann,38.7745565,-75.1393498
wilherman,48.69096039,9.140625
lisachanelle_,42.3584308,-71.0597732
NewAfricanChief,-14.60484716,-57.65625
DjangICE,33.9225,-84.4929
stanwesley4love,45.76588477,-74.25002238
prettygotugly,41.850033,-87.6500523
KBTVJUNKY,36.1749705,-115.137223
temaaani,33.7489954,-84.3879824
oJaison,29.7632836,-95.3632715
AdamS,41.0534302,-73.5387341
ABdarula,49.2166667,-2.1166667
mikhaill,40.1105875,-88.2072697
dfhilario,-10,-55
1913DeucesRWild,38.6272733,-90.1978889
DougTimm34,39.0003906,-75.4999224
jeanm602642,-21.61331463,123.7136803
b0nesnapp,68.33286231,-140.1761392
akaKoody,-14.60484716,-57.65625
CPyles8,29.7632836,-95.3632715
therealKande,-10,-55
_xio_,37.8043722,-122.2708026
aliyahyaeli,40.6501038,-73.9495823
leahlacure,38.8951118,-77.0363658
_NateF_,32.71571,-117.16472
shcoolofthought,-3.801,29.5229
